id,name
qkmfYzyElTm,"Z+E, Pre XDR TB, R+H+E+S+Z, XDR TB, MDRTB R"
UOG4E3Z8U7q,"Z+E, Pre XDR TB, R+H+E+Z, E, MDRTB R"
BO3FUGMSUPn,"Z+E, Pre XDR TB, R+H+E+Z, MDRTB_CF Z, MDRTB R"
rllYHqbfnQo,"Z+E, Pre XDR TB, R+H+E+Z, R+E+Z, E"
zj0bjsIn3We,"Z+E, Pre XDR TB, R+H+E+Z, R+E+Z, MDRTB_CF Z"
sP0GibmSOFY,"Z+E, Pre XDR TB, R+H+E+Z, R+E+Z, Total Mono resistance"
ovQp1miTqp6,"Z+E, Pre XDR TB, R+H+E+Z, R+Z, E"
MpheXpbtsJa,"Z+E, Pre XDR TB, R+H+E+Z, R+Z, MDRTB_CF Z"
TgWiYg8Daab,"Z+E, Pre XDR TB, R+H+E+Z, R+Z, Total Mono resistance"
QegN7isE5ZG,"Z+E, Pre XDR TB, R+H+E+Z, Total Mono resistance, MDRTB R"
eQYbMpBoMwj,"Z+E, Pre XDR TB, R+S+Z, MDRTB R"
EhntZtiaomO,"Z+E, Pre XDR TB, R+S+Z, MDRTB R, R+H+Z"
J4X86oqAgKh,"Z+E, Pre XDR TB, R+S+Z, MDRTB R, Total MDR TB"
d38q9Vl4bDb,"Z+E, Pre XDR TB, R+S+Z, R+E+Z"
Ppo4MsBiI2k,"Z+E, Pre XDR TB, R+S+Z, R+E+Z, R+H+E+S+Z"
U5XOfqmwIbL,"Z+E, Pre XDR TB, R+S+Z, R+E+Z, R+H+Z"
O6C9rbs4kr7,"Z+E, Pre XDR TB, R+S+Z, R+E+Z, Total MDR TB"
z10XDO4dOYQ,"Z+E, Pre XDR TB, R+S+Z, R+H+E+S+Z, MDRTB R"
Vgz4WKdx8rI,"Z+E, Pre XDR TB, R+S+Z, R+Z"
iHSwmakMTPy,"Z+E, Pre XDR TB, R+S+Z, R+Z, R+H+E+S+Z"
deycW63qeFU,"Z+E, Pre XDR TB, R+S+Z, R+Z, R+H+Z"
AU2yuPqzsUB,"Z+E, Pre XDR TB, R+S+Z, R+Z, Total MDR TB"
D8mMUfpigBK,"Z+E, Pre XDR TB, R+Z"
leSgnc4qskk,"Z+E, Pre XDR TB, R+Z"
Hy4f0n2f3uA,"Z+E, Pre XDR TB, R+Z, E"
BcRlfgTtGQT,"Z+E, Pre XDR TB, R+Z, E+S+Z"
kXPn2wTMRHo,"Z+E, Pre XDR TB, R+Z, E+S+Z, R+H+E+S+Z"
WnT18plxk4b,"Z+E, Pre XDR TB, R+Z, E+S+Z, R+H+Z"
vzoeGcZZbNp,"Z+E, Pre XDR TB, R+Z, E+S+Z, Total MDR TB"
icCTlslUFUl,"Z+E, Pre XDR TB, R+Z, E, R+H+E+S+Z"
JtFH3bMdSb4,"Z+E, Pre XDR TB, R+Z, E, R+H+E+S+Z"
nJVHaWdnEge,"Z+E, Pre XDR TB, R+Z, E, R+H+Z"
Ut7sSIEoqcg,"Z+E, Pre XDR TB, R+Z, E, R+H+Z"
G2RooSPFeXc,"Z+E, Pre XDR TB, R+Z, E, Total MDR TB"
GRcJUWoAqsV,"Z+E, Pre XDR TB, R+Z, E, Total MDR TB"
LVaAWFoiw9p,"Z+E, Pre XDR TB, R+Z, H+E"
R4IE3gR75uT,"Z+E, Pre XDR TB, R+Z, H+E, R+H+Z"
Nt6wnlm1vvA,"Z+E, Pre XDR TB, R+Z, H+E, Total MDR TB"
M6W71dgkmvg,"Z+E, Pre XDR TB, R+Z, H+Z"
ZWTlhyzy7E4,"Z+E, Pre XDR TB, R+Z, H+Z, R+H+E+S+Z"
ap2sWZ2gJPl,"Z+E, Pre XDR TB, R+Z, H+Z, R+H+Z"
hpX6ITcuTHE,"Z+E, Pre XDR TB, R+Z, H+Z, Total MDR TB"
pCxATDWCKX9,"Z+E, Pre XDR TB, R+Z, MDRTB R"
KufHk6oSugr,"Z+E, Pre XDR TB, R+Z, MDRTB R, R+H+Z"
TXZEROotSDU,"Z+E, Pre XDR TB, R+Z, MDRTB R, Total MDR TB"
RHHdRJ8lONu,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z"
l0w4grlAvTN,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, R+H+E+S+Z"
RG6Bk4aSZTo,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, R+H+E+S+Z"
AULIGyEpUo6,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, R+H+Z"
ayQxZpFjxPr,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, R+H+Z"
hcjZffphkjS,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, Total MDR TB"
OGXrQUuS2Ac,"Z+E, Pre XDR TB, R+Z, MDRTB_CF Z, Total MDR TB"
PxiAfdgs1xe,"Z+E, Pre XDR TB, R+Z, R+E+Z"
ZO7hll9wLWb,"Z+E, Pre XDR TB, R+Z, R+E+Z, R+H+E+S+Z"
Ma6xO1LwHya,"Z+E, Pre XDR TB, R+Z, R+E+Z, R+H+Z"
hubTHx5uwHv,"Z+E, Pre XDR TB, R+Z, R+E+Z, Total MDR TB"
bJklKLyr375,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z"
NAB5EUbfV8R,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z"
J6SUDDbyU7o,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, H+E"
Ia8JRimngup,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, MDRTB R"
KFQqMHIIfqh,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, R+H+Z"
avF7vXl2dbN,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, Total DRTB cases"
efVDUzGgBYn,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, Total MDR TB"
I1ng4WGpBQb,"Z+E, Pre XDR TB, R+Z, R+H+E+S+Z, XDR TB"
AiB9nsCX3HD,"Z+E, Pre XDR TB, R+Z, R+H+Z"
QIwxexyQUXN,"Z+E, Pre XDR TB, R+Z, R+H+Z"
QLzZLJO5xKH,"Z+E, Pre XDR TB, R+Z, R+H+Z"
CG1EFjTKZbt,"Z+E, Pre XDR TB, R+Z, Total DRTB cases"
HSi169g56kr,"Z+E, Pre XDR TB, R+Z, Total DRTB cases, R+H+Z"
Z2t6OpGNGtA,"Z+E, Pre XDR TB, R+Z, Total DRTB cases, Total MDR TB"
GBLbie41OEe,"Z+E, Pre XDR TB, R+Z, Total MDR TB"
MVlud8maOiE,"Z+E, Pre XDR TB, R+Z, Total MDR TB"
P2fscuc4d7F,"Z+E, Pre XDR TB, R+Z, Total MDR TB"
nOHrWd5QKcG,"Z+E, Pre XDR TB, R+Z, Total MDR TB, R+H+Z"
iLvdl0eBW5j,"Z+E, Pre XDR TB, R+Z, Total Mono resistance"
CGKqtuv4PG2,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, R+H+E+S+Z"
HTeJELK6eIq,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, R+H+E+S+Z"
jcTmW71lFtJ,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, R+H+Z"
mzzAvU0B5VY,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, R+H+Z"
z9FEJL0XbUS,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, Total MDR TB"
zxdrF0oaYQq,"Z+E, Pre XDR TB, R+Z, Total Mono resistance, Total MDR TB"
mNyhCruBE0M,"Z+E, Pre XDR TB, R+Z, Total RR TB"
Re1EcTQCOqv,"Z+E, Pre XDR TB, R+Z, Total RR TB, R+H+E+S+Z"
TGLWzIg6Wm3,"Z+E, Pre XDR TB, R+Z, Total RR TB, R+H+Z"
Pcl22cPJCaJ,"Z+E, Pre XDR TB, R+Z, Total RR TB, Total MDR TB"
XNuJHml7JN1,"Z+E, Pre XDR TB, R+Z, Total RR/MDR TB"
Uf94NJAmf4z,"Z+E, Pre XDR TB, R+Z, Total RR/MDR TB, R+H+E+S+Z"
P3xxqMTUFr3,"Z+E, Pre XDR TB, R+Z, Total RR/MDR TB, R+H+Z"
E8XFHrjVtFZ,"Z+E, Pre XDR TB, R+Z, Total RR/MDR TB, Total MDR TB"
L4mPbPqAboG,"Z+E, Pre XDR TB, R+Z, Total XDR TB"
J0J6HWChZ9o,"Z+E, Pre XDR TB, R+Z, Total XDR TB, R+H+E+S+Z"
hIoIrZpD4gl,"Z+E, Pre XDR TB, R+Z, Total XDR TB, R+H+Z"
yDscZQjC5jl,"Z+E, Pre XDR TB, R+Z, Total XDR TB, Total MDR TB"
wkoeFIz7aCf,"Z+E, Pre XDR TB, R+Z, XDR TB"
rrFolObYkIZ,"Z+E, Pre XDR TB, R+Z, XDR TB, R+H+Z"
H7FKm5PEvaH,"Z+E, Pre XDR TB, R+Z, XDR TB, Total MDR TB"
qplu1763nnm,"Z+E, Pre XDR TB, Total Mono resistance, MDRTB R"
SvxX4BcIpPR,"Z+E, Pre XDR TB, Total Mono resistance, MDRTB R, R+H+Z"
ufUhZEvKgaF,"Z+E, Pre XDR TB, Total Mono resistance, MDRTB R, R+H+Z"
rabBdOFpd8F,"Z+E, Pre XDR TB, Total Mono resistance, MDRTB R, Total MDR TB"
UYJivWLHWiF,"Z+E, Pre XDR TB, Total Mono resistance, MDRTB R, Total MDR TB"
MOy0m87rWun,"Z+E, Pre XDR TB, Total Mono resistance, R+H+E+S+Z, MDRTB R"
rwqA4ScwRTZ,"Z+E, Pre XDR TB, Total Mono resistance, R+H+E+S+Z, MDRTB R"
Z3YE64B6gDn,"Z+E, Pre XDR TB, Total PDR TB, MDRTB R"
uCOHjsoV2xH,"Z+E, Pre XDR TB, Total PDR TB, MDRTB R, R+H+Z"
s0KSLKS3pmm,"Z+E, Pre XDR TB, Total PDR TB, MDRTB R, Total MDR TB"
aa2jwoKlWAG,"Z+E, Pre XDR TB, Total PDR TB, R+E+Z"
iB05QhirEee,"Z+E, Pre XDR TB, Total PDR TB, R+E+Z, R+H+E+S+Z"
wtN81F6SIlo,"Z+E, Pre XDR TB, Total PDR TB, R+E+Z, R+H+Z"
iPcbvYFILXM,"Z+E, Pre XDR TB, Total PDR TB, R+E+Z, Total MDR TB"
W4dSaRg7qgz,"Z+E, Pre XDR TB, Total PDR TB, R+H+E+S+Z, MDRTB R"
Cm5UJRtvebN,"Z+E, Pre XDR TB, Total PDR TB, R+Z"
tIqv2ucGLJy,"Z+E, Pre XDR TB, Total PDR TB, R+Z, R+H+E+S+Z"
T1fbeH6zIjp,"Z+E, Pre XDR TB, Total PDR TB, R+Z, R+H+Z"
nJTSs3Et5mf,"Z+E, Pre XDR TB, Total PDR TB, R+Z, Total MDR TB"
xoiMrtjSfS4,"Z+E, Pre XDR TB, Total RR TB, MDRTB R"
wELT2qWhbdI,"Z+E, Pre XDR TB, Total RR TB, MDRTB R, R+H+Z"
RpKdYxMMGwX,"Z+E, Pre XDR TB, Total RR TB, MDRTB R, Total MDR TB"
PMpeaotIdOF,"Z+E, Pre XDR TB, Total RR TB, R+H+E+S+Z, MDRTB R"
wMePzjg50bz,"Z+E, Pre XDR TB, Total RR/MDR TB, MDRTB R"
n4C4k8iLyDc,"Z+E, Pre XDR TB, Total RR/MDR TB, MDRTB R, R+H+Z"
M6U9sQHUjc2,"Z+E, Pre XDR TB, Total RR/MDR TB, MDRTB R, Total MDR TB"
dc6SfiXayj1,"Z+E, Pre XDR TB, Total RR/MDR TB, R+H+E+S+Z, MDRTB R"
FpdR97xqOSA,"Z+E, Pre XDR TB, Total XDR TB, MDRTB R"
xJDP8voxVDt,"Z+E, Pre XDR TB, Total XDR TB, MDRTB R, R+H+Z"
sxXsEyYWH66,"Z+E, Pre XDR TB, Total XDR TB, MDRTB R, Total MDR TB"
PAYzowo2RG2,"Z+E, Pre XDR TB, Total XDR TB, R+H+E+S+Z, MDRTB R"
lkjNhljLXVp,"Z+E, Pre XDR TB, XDR TB, MDRTB R"
OCKPEZ9k5d3,"Z+E, Pre XDR TB, XDR TB, MDRTB R, R+H+Z"
GeJcFmuOJxa,"Z+E, Pre XDR TB, XDR TB, MDRTB R, Total MDR TB"
gQhp9aHMA9H,"Z+E, R+E+S+Z, MDRTB R, Total DRTB cases"
kuhmVsmMtgD,"Z+E, R+E+S+Z, MDRTB R, Total DRTB cases, R+H+Z"
xZz6gSBoNI3,"Z+E, R+E+S+Z, MDRTB R, Total DRTB cases, Total MDR TB"
fKOX2sCPucG,"Z+E, R+E+S+Z, Pre XDR TB, MDRTB R"
PG54VsKgAYy,"Z+E, R+E+S+Z, Pre XDR TB, MDRTB R, R+H+Z"
wQZm8FqM5Gx,"Z+E, R+E+S+Z, Pre XDR TB, MDRTB R, Total MDR TB"
zQkK7p5hUdJ,"Z+E, R+E+S+Z, Pre XDR TB, R+E+Z"
BR89a4889s7,"Z+E, R+E+S+Z, Pre XDR TB, R+E+Z, R+H+E+S+Z"
YhOd2jnUsSn,"Z+E, R+E+S+Z, Pre XDR TB, R+E+Z, R+H+Z"
ZYtDqVcByaO,"Z+E, R+E+S+Z, Pre XDR TB, R+E+Z, Total MDR TB"
laf2jfnTGQK,"Z+E, R+E+S+Z, Pre XDR TB, R+H+E+S+Z, MDRTB R"
aYhwvryilap,"Z+E, R+E+S+Z, Pre XDR TB, R+Z"
CccdcmBUaHs,"Z+E, R+E+S+Z, Pre XDR TB, R+Z, R+H+E+S+Z"
QZi1FNSYvQy,"Z+E, R+E+S+Z, Pre XDR TB, R+Z, R+H+Z"
XD4ooTeMgAI,"Z+E, R+E+S+Z, Pre XDR TB, R+Z, Total MDR TB"
HIiKr7H2OQx,"Z+E, R+E+S+Z, R+E+Z, R+H+E+S+Z, Total DRTB cases"
obUfhY4C32L,"Z+E, R+E+S+Z, R+E+Z, R+H+E+S+Z, XDR TB"
Ht0ksBEvB9p,"Z+E, R+E+S+Z, R+E+Z, Total DRTB cases"
Xvq7P0SOa9G,"Z+E, R+E+S+Z, R+E+Z, Total DRTB cases, R+H+Z"
Xdp5nrFqlJa,"Z+E, R+E+S+Z, R+E+Z, Total DRTB cases, Total MDR TB"
HGzHAU7f7Nb,"Z+E, R+E+S+Z, R+E+Z, Total RR/MDR TB"
Zf0y2ThX7zq,"Z+E, R+E+S+Z, R+E+Z, Total RR/MDR TB, R+H+E+S+Z"
j7Hd9Z9XXi0,"Z+E, R+E+S+Z, R+E+Z, Total RR/MDR TB, R+H+Z"
KXWRFrouagm,"Z+E, R+E+S+Z, R+E+Z, Total RR/MDR TB, Total MDR TB"
vTxU6c6JEG3,"Z+E, R+E+S+Z, R+E+Z, Total XDR TB"
ppXgnJXtmFG,"Z+E, R+E+S+Z, R+E+Z, Total XDR TB, R+H+E+S+Z"
iKgVnDTgWzQ,"Z+E, R+E+S+Z, R+E+Z, Total XDR TB, R+H+Z"
eqOKeNIlvkB,"Z+E, R+E+S+Z, R+E+Z, Total XDR TB, Total MDR TB"
sYb9IavfZxX,"Z+E, R+E+S+Z, R+E+Z, XDR TB"
YxpOqzKIx4y,"Z+E, R+E+S+Z, R+E+Z, XDR TB, R+H+Z"
w6qwVrzyTg0,"Z+E, R+E+S+Z, R+E+Z, XDR TB, Total MDR TB"
urrBbQt1q0K,"Z+E, R+E+S+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
jrYROJhfNtt,"Z+E, R+E+S+Z, R+H+E+S+Z, XDR TB, MDRTB R"
yi7byJSyZD1,"Z+E, R+E+S+Z, R+Z, R+H+E+S+Z, Total DRTB cases"
N8kgF2rADAj,"Z+E, R+E+S+Z, R+Z, R+H+E+S+Z, XDR TB"
aRYiYJqSqyJ,"Z+E, R+E+S+Z, R+Z, Total DRTB cases"
vHFMRvzPKsP,"Z+E, R+E+S+Z, R+Z, Total DRTB cases, R+H+Z"
BdqmbvdR00o,"Z+E, R+E+S+Z, R+Z, Total DRTB cases, Total MDR TB"
TfTJo7aisoz,"Z+E, R+E+S+Z, R+Z, Total RR/MDR TB"
VAi4H65x3c8,"Z+E, R+E+S+Z, R+Z, Total RR/MDR TB, R+H+E+S+Z"
ukTDI08UTVY,"Z+E, R+E+S+Z, R+Z, Total RR/MDR TB, R+H+Z"
B76RGQ3p7mz,"Z+E, R+E+S+Z, R+Z, Total RR/MDR TB, Total MDR TB"
zBEHERsJCOO,"Z+E, R+E+S+Z, R+Z, Total XDR TB"
icse12WX042,"Z+E, R+E+S+Z, R+Z, Total XDR TB, R+H+E+S+Z"
vW6dak2ov2U,"Z+E, R+E+S+Z, R+Z, Total XDR TB, R+H+Z"
LJDUOYb2qHb,"Z+E, R+E+S+Z, R+Z, Total XDR TB, Total MDR TB"
kfvlikaocsl,"Z+E, R+E+S+Z, R+Z, XDR TB"
fBcQCkUQifJ,"Z+E, R+E+S+Z, R+Z, XDR TB, R+H+Z"
dVIbB8j6eNc,"Z+E, R+E+S+Z, R+Z, XDR TB, Total MDR TB"
SkCXzVazmrV,"Z+E, R+E+S+Z, Total RR/MDR TB, MDRTB R"
Ru3gbDqrjOX,"Z+E, R+E+S+Z, Total RR/MDR TB, MDRTB R, R+H+Z"
qBu03teZNTm,"Z+E, R+E+S+Z, Total RR/MDR TB, MDRTB R, Total MDR TB"
gVgTO6UbxCi,"Z+E, R+E+S+Z, Total RR/MDR TB, R+H+E+S+Z, MDRTB R"
Ya1EXCcTDvY,"Z+E, R+E+S+Z, Total XDR TB, MDRTB R"
FPfh90CgksE,"Z+E, R+E+S+Z, Total XDR TB, MDRTB R, R+H+Z"
oZSUlClMr9O,"Z+E, R+E+S+Z, Total XDR TB, MDRTB R, Total MDR TB"
cFykm2azenQ,"Z+E, R+E+S+Z, Total XDR TB, R+H+E+S+Z, MDRTB R"
D1vjFO3tLdR,"Z+E, R+E+S+Z, XDR TB, MDRTB R"
BabetjY7EI0,"Z+E, R+E+S+Z, XDR TB, MDRTB R, R+H+Z"
cu66EroRmo1,"Z+E, R+E+S+Z, XDR TB, MDRTB R, Total MDR TB"
lQ39XbZn5NL,"Z+E, R+E+Z, E+S+Z, R+H+E+S+Z, Total DRTB cases"
GUmIp9MIcp8,"Z+E, R+E+Z, E+S+Z, R+H+E+S+Z, XDR TB"
XqYNb13Agsu,"Z+E, R+E+Z, E+S+Z, Total DRTB cases"
WbEibO6WmJh,"Z+E, R+E+Z, E+S+Z, Total DRTB cases, R+H+Z"
oJRl3H5NBEG,"Z+E, R+E+Z, E+S+Z, Total DRTB cases, Total MDR TB"
qnX6fgutqjQ,"Z+E, R+E+Z, E+S+Z, XDR TB"
xnU3aeStRHp,"Z+E, R+E+Z, E+S+Z, XDR TB, R+H+Z"
JbSYtICjbsU,"Z+E, R+E+Z, E+S+Z, XDR TB, Total MDR TB"
i2phMD6f2m3,"Z+E, R+E+Z, E, R+H+E+S+Z, Total DRTB cases"
MeFsJnbDE3z,"Z+E, R+E+Z, E, R+H+E+S+Z, Total DRTB cases"
hzjmqlviXYB,"Z+E, R+E+Z, E, R+H+E+S+Z, XDR TB"
tvLiw2UESRa,"Z+E, R+E+Z, E, R+H+E+S+Z, XDR TB"
IpuILsnXgkZ,"Z+E, R+E+Z, E, Total DRTB cases"
iPN9ykHnsfk,"Z+E, R+E+Z, E, Total DRTB cases, R+H+Z"
v65tP6BEfxT,"Z+E, R+E+Z, E, Total DRTB cases, R+H+Z"
lmAwt2M3TrM,"Z+E, R+E+Z, E, Total DRTB cases, Total MDR TB"
YWSrcFVC3NQ,"Z+E, R+E+Z, E, Total DRTB cases, Total MDR TB"
EaBdGGsZTw0,"Z+E, R+E+Z, E, XDR TB"
uxConcUOVvm,"Z+E, R+E+Z, E, XDR TB, R+H+Z"
Z2UuvFteG2Z,"Z+E, R+E+Z, E, XDR TB, R+H+Z"
cWWLK4c9cGf,"Z+E, R+E+Z, E, XDR TB, Total MDR TB"
Y16ijvnWryy,"Z+E, R+E+Z, E, XDR TB, Total MDR TB"
EOjYlrLl3DA,"Z+E, R+E+Z, H+E, Total DRTB cases"
mL9xUpVM8xN,"Z+E, R+E+Z, H+E, Total DRTB cases, R+H+Z"
Zp8I1mDyjKi,"Z+E, R+E+Z, H+E, Total DRTB cases, Total MDR TB"
NHeUVwORkGE,"Z+E, R+E+Z, H+Z, R+H+E+S+Z, Total DRTB cases"
CZT2TOSWoph,"Z+E, R+E+Z, H+Z, R+H+E+S+Z, XDR TB"
M0xvX1pn2Ym,"Z+E, R+E+Z, H+Z, Total DRTB cases"
izae2UFZAPZ,"Z+E, R+E+Z, H+Z, Total DRTB cases, R+H+Z"
M2PHnxuVfEe,"Z+E, R+E+Z, H+Z, Total DRTB cases, Total MDR TB"
D7832mF5XuO,"Z+E, R+E+Z, H+Z, XDR TB"
Fm2iMZB93TC,"Z+E, R+E+Z, H+Z, XDR TB, R+H+Z"
XoREKjuk3dr,"Z+E, R+E+Z, H+Z, XDR TB, Total MDR TB"
sQtTcpvOVnI,"Z+E, R+E+Z, MDRTB R, Total DRTB cases"
NEAhD5G5OEm,"Z+E, R+E+Z, MDRTB R, Total DRTB cases, R+H+Z"
vhA52sYfH71,"Z+E, R+E+Z, MDRTB R, Total DRTB cases, Total MDR TB"
gbQhSOTXwPg,"Z+E, R+E+Z, MDRTB_CF Z, R+H+E+S+Z, Total DRTB cases"
PIIu0EMWcE3,"Z+E, R+E+Z, MDRTB_CF Z, R+H+E+S+Z, Total DRTB cases"
K0B3CKbdqTw,"Z+E, R+E+Z, MDRTB_CF Z, R+H+E+S+Z, XDR TB"
uFHGtJ1Rh9y,"Z+E, R+E+Z, MDRTB_CF Z, R+H+E+S+Z, XDR TB"
nCAprvb9Aks,"Z+E, R+E+Z, MDRTB_CF Z, Total DRTB cases"
bM7uwBn9wmg,"Z+E, R+E+Z, MDRTB_CF Z, Total DRTB cases, R+H+Z"
BsFFf5PbVG6,"Z+E, R+E+Z, MDRTB_CF Z, Total DRTB cases, R+H+Z"
ADYNyhxHqnD,"Z+E, R+E+Z, MDRTB_CF Z, Total DRTB cases, Total MDR TB"
HqyN4H5KZBI,"Z+E, R+E+Z, MDRTB_CF Z, Total DRTB cases, Total MDR TB"
SQW9TUYVPSj,"Z+E, R+E+Z, MDRTB_CF Z, XDR TB"
cbf79DPJMgj,"Z+E, R+E+Z, MDRTB_CF Z, XDR TB, R+H+Z"
tqLXXVmZc9o,"Z+E, R+E+Z, MDRTB_CF Z, XDR TB, R+H+Z"
ryZZjQMC8RM,"Z+E, R+E+Z, MDRTB_CF Z, XDR TB, Total MDR TB"
zX8sBkaalRv,"Z+E, R+E+Z, R+H+E+S+Z, H+E, Total DRTB cases"
m6Nuk28mC8Q,"Z+E, R+E+Z, R+H+E+S+Z, MDRTB R, Total DRTB cases"
L0apWvThdsc,"Z+E, R+E+Z, R+H+E+S+Z, Total DRTB cases"
L7eIa9bQ8ZL,"Z+E, R+E+Z, R+H+E+S+Z, Total DRTB cases"
iADTim9coae,"Z+E, R+E+Z, R+H+E+S+Z, Total DRTB cases, R+H+Z"
LqjtW6vSdHA,"Z+E, R+E+Z, R+H+E+S+Z, Total DRTB cases, Total MDR TB"
i3dc638g8Fy,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB"
jT53oYfzk5P,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB"
djEcsOB0gg8,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB, H+E"
zA45emkz28A,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB, MDRTB R"
AZrloXfTmrV,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB, R+H+Z"
Mc4aSRcVZf4,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB, Total DRTB cases"
uMTNFKm8GPh,"Z+E, R+E+Z, R+H+E+S+Z, XDR TB, Total MDR TB"
AmTrOFI1ozX,"Z+E, R+E+Z, Total DRTB cases"
h7nVIQZhxmA,"Z+E, R+E+Z, Total DRTB cases"
Lw2VB8xYzP8,"Z+E, R+E+Z, Total DRTB cases, R+H+Z"
W3G8Jadt4UU,"Z+E, R+E+Z, Total DRTB cases, R+H+Z"
xzpT2ApasFg,"Z+E, R+E+Z, Total DRTB cases, R+H+Z"
DtWwcoZ9LX5,"Z+E, R+E+Z, Total DRTB cases, Total MDR TB"
FDrMs59V1b5,"Z+E, R+E+Z, Total DRTB cases, Total MDR TB"
uEfK8y4zXh8,"Z+E, R+E+Z, Total DRTB cases, Total MDR TB"
lgknVE9ZwEK,"Z+E, R+E+Z, Total DRTB cases, Total MDR TB, R+H+Z"
d6l1Sa6EJyE,"Z+E, R+E+Z, Total Mono resistance, R+H+E+S+Z, Total DRTB cases"
JkhPBgQUN6p,"Z+E, R+E+Z, Total Mono resistance, R+H+E+S+Z, Total DRTB cases"
AfeWSwRoJPl,"Z+E, R+E+Z, Total Mono resistance, R+H+E+S+Z, XDR TB"
Xh8jpOMo738,"Z+E, R+E+Z, Total Mono resistance, R+H+E+S+Z, XDR TB"
fZaCa2AL4Iw,"Z+E, R+E+Z, Total Mono resistance, Total DRTB cases"
nNT3agMiZEm,"Z+E, R+E+Z, Total Mono resistance, Total DRTB cases, R+H+Z"
UDkP5wuWuHg,"Z+E, R+E+Z, Total Mono resistance, Total DRTB cases, R+H+Z"
U60oeUknCiv,"Z+E, R+E+Z, Total Mono resistance, Total DRTB cases, Total MDR TB"
W5GMzxWvQH7,"Z+E, R+E+Z, Total Mono resistance, Total DRTB cases, Total MDR TB"
tHriVkzVa51,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB"
bKu6W2lXQ3n,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, R+H+E+S+Z"
jnA8JHY25Ie,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, R+H+E+S+Z"
HgZUMi4GAfQ,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, R+H+Z"
RrYcMQyjXuI,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, R+H+Z"
IIhyD9OROzz,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, Total MDR TB"
vXuNn2ob8gO,"Z+E, R+E+Z, Total Mono resistance, Total RR/MDR TB, Total MDR TB"
tEmPt17s7lV,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB"
QgOZTyf4c47,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, R+H+E+S+Z"
TjNC7Cnvpik,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, R+H+E+S+Z"
fKKw5jkWcGK,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, R+H+Z"
lIlr74WwRX8,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, R+H+Z"
p3fYSLFeUip,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, Total MDR TB"
YigpaRoR4Ec,"Z+E, R+E+Z, Total Mono resistance, Total XDR TB, Total MDR TB"
gT3kOLl9Y0U,"Z+E, R+E+Z, Total Mono resistance, XDR TB"
eZlFrijQZ4f,"Z+E, R+E+Z, Total Mono resistance, XDR TB, R+H+Z"
oOzwegB8W11,"Z+E, R+E+Z, Total Mono resistance, XDR TB, Total MDR TB"
zFzJRzUJ2Kn,"Z+E, R+E+Z, Total Mono resistance, XDR TB, Total MDR TB"
akj0PwMuL5I,"Z+E, R+E+Z, Total RR TB, R+H+E+S+Z, Total DRTB cases"
huj9deGDDQU,"Z+E, R+E+Z, Total RR TB, R+H+E+S+Z, XDR TB"
ekCu8hn70qN,"Z+E, R+E+Z, Total RR TB, Total DRTB cases"
eV9tdZEpd9h,"Z+E, R+E+Z, Total RR TB, Total DRTB cases, R+H+Z"
W5HQOl4bua7,"Z+E, R+E+Z, Total RR TB, Total DRTB cases, Total MDR TB"
X2OGrnPQQCV,"Z+E, R+E+Z, Total RR TB, XDR TB"
